section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,241,1674614434659954632,1674614438043950632,3383,567.0,446.459,1.6002044243020446,5.221744382067522
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,242,1674614438095936632,1674614438899941632,804,453.511,448.955,-6.978337595393819,5.022871690740687
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,243,1674614438955935632,1674614439303930632,347,628.736,443.354,6.268542320831319,5.446624335790319
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,244,1674614439355957632,1674614441207917632,1851,474.235,449.54,-5.411559722235091,4.98322679967903
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,245,1674614441275940632,1674614442073063632,797,553.327,455.817,0.566160118457466,4.5158568391390235
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,246,1674614442092279632,1674614443087959632,995,619.387,451.191,5.558082022282911,4.8579957334347785
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,247,1674614443147960632,1674614445683975632,2536,537.655,452.155,-0.6179365021369465,4.792337310272242
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,248,1674614445739937632,1674614448087977632,2348,534.246,418.197,-0.8785405383747038,7.356255324673631
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,249,1674614448147989632,1674614449063994632,916,470.856,406.974,-5.692508942610745,8.191779471145143
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,250,1674614449191934632,1674614450167947632,976,537.388,413.148,-0.640732646515655,7.737707603765249
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,251,1674614450195954632,1674614450895929632,699,606.869,410.554,4.6312354882658315,7.925391532735362
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,252,1674614450947966632,1674614453739982632,2792,538.806,418.903,-0.5327431040278259,7.303145777691824
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,253,1674614453799956632,1674614454139960632,340,452.504,422.764,-7.0723327872897,6.995361742943109
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,254,1674614454187945632,1674614454815944632,627,630.153,422.867,6.388580118474739,6.989960584140169
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,255,1674614454875965632,1674614460979960632,6103,531.057,492.752,-1.1140580353398781,1.7279507568037171
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,256,1674614461039965632,1674614461275966632,236,491.207,616.728,-4.140371352753069,-7.6148558882685515
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,257,1674614461539982632,1674614463383957632,1843,632.008,551.231,6.498648800282684,-2.6768630427518576
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,258,1674614463439962632,1674614463587952632,147,505.796,544.407,-3.0188064095425733,-2.1679263495887824
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,259,1674614463607960632,1674614465728029632,2120,522.687,531.953,-1.7446770587600873,-1.2294939198815695
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,260,1674614465767997632,1674614469215939632,3447,529.837,484.783,-1.2063999257864537,2.329378890345436
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,261,1674614469275960632,1674614473967986632,4692,555.277,481.457,0.7124449178728801,2.580416716509006
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,262,1674614474027985632,1674614477415952632,3387,527.673,479.049,-1.3699068167613035,2.7620309048466933
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,263,1674614477467962632,1674614480600007632,3132,571.764,483.652,1.9558924877609944,2.4143996502960117
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,264,1674614480659969632,1674614482407967632,1747,513.169,485.637,-2.4634971872852427,2.2644979266179868
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,265,1674614482439928632,1674614483619991632,1180,624.793,467.536,5.959919052931805,3.62533296734514
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,266,1674614483680013632,1674614486247961632,2567,539.103,479.041,-0.5076216238040869,2.7627903330736228
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,267,1674614486339947632,1674614487067931632,727,646.219,477.579,7.5729514583900155,2.8659263304379627
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,268,1674614487123966632,1674614487916081632,792,488.123,490.486,-4.3517511107316595,1.8977371285281914
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,269,1674614487936046632,1674614490815963632,2879,590.724,480.649,3.386272700505627,2.6401223323773917
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,270,1674614490867962632,1674614494071989632,3204,575.221,486.906,2.216381350633818,2.168744405214702
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,271,1674614494135967632,1674614496387945632,2251,546.47,477.423,0.048122300510753516,2.8849374029868033
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,272,1674614496443959632,1674614497135944632,691,490.571,482.094,-4.168468081790119,2.5306625860324843
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,273,1674614497155998632,1674614499035944632,1879,599.364,476.267,4.0388085180042035,2.9700544486721503
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,274,1674614499091960632,1674614501959931632,2867,557.362,480.408,0.8697940576284667,2.6595972932338308
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,275,1674614502007905632,1674614504687933632,2680,559.686,485.355,1.0448303808178887,2.286170578938576
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,276,1674614504755956632,1674614506403929632,1647,495.438,609.623,-3.816666644178491,-7.080822097836647
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,277,1674614506455960632,1674614506864151632,408,612.392,587.855,5.030144590073885,-5.437541480219434
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,278,1674614506916434632,1674614507467950632,551,634.575,472.942,6.696189154396513,3.2167336610522215
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,279,1674614507488000632,1674614508999969632,1511,641.643,463.04,7.2335732984042345,3.961040230392357
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,280,1674614509083967632,1674614512115971632,3032,548.855,594.587,0.22848579881413233,-5.952856071796716
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,281,1674614512175971632,1674614515095965632,2919,543.427,615.223,-0.1824101007664242,-7.508254692625877
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,282,1674614515156007632,1674614518151959632,2995,547.324,621.063,0.11293517233617541,-7.94833419033661
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,283,1674614518203978632,1674614519715959632,1511,500.553,630.008,-3.437599791469111,-8.617166296351987
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,284,1674614519747943632,1674614519988169632,240,564.646,569.695,1.4201333199340613,-4.075660963577922
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,285,1674614520015974632,1674614521504048632,1488,559.849,579.263,1.0586860589362053,-4.7972985541810536
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,286,1674614521523973632,1674614522103998632,580,573.21,547.73,2.064513376241993,-2.4191000031380683
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,287,1674614522136027632,1674614522639950632,503,634.756,563.323,6.709408423358903,-3.586240132410319
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,288,1674614522699935632,1674614523099937632,400,500.038,591.984,-3.462461444595871,-5.752970087033079
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,289,1674614523127946632,1674614523968009632,840,569.553,576.2,1.7912292808236687,-4.56579807383151
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,290,1674614524008056632,1674614526115964632,2107,563.347,491.0,1.320751987329475,1.8601224861937589
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,291,1674614526163959632,1674614526839957632,675,536.909,462.113,-0.6738054353541633,4.040520037883674
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,292,1674614526875948632,1674614528103937632,1227,604.769,511.107,4.442145319726035,0.343068013566387
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,293,1674614528124153632,1674614528919942632,795,618.377,522.132,5.467525986545381,-0.487355894510363
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,294,1674614529007965632,1674614531911950632,2903,537.059,519.7,-0.6612423565940047,-0.3052843286759226
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,295,1674614531972299632,1674614533095962632,1123,469.757,501.4,-5.735118766314418,1.0744697627306592
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,296,1674614533115939632,1674614534375946632,1260,571.758,497.063,1.9546018739544493,1.402535945584123
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,297,1674614534435968632,1674614534567975632,132,451.896,529.487,-7.080919049414942,-1.0398686785448523
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,298,1674614534587989632,1674614534963927632,375,449.557,540.943,-7.25880026064173,-1.9015423554391984
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,299,1674614535075960632,1674614536483969632,1408,559.945,519.003,1.0637393085428601,-0.2526748182142287
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,300,1674614536540029632,1674614538435950632,1895,531.267,515.248,-1.0977677750677624,0.03056064585039138
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,301,1674614538496015632,1674614539847996632,1351,481.072,518.336,-4.8812111195206205,-0.20161136815675773
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,302,1674614539868003632,1674614540871970632,1003,582.269,507.949,2.746449493102014,0.5812402528160521
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,303,1674614540923918632,1674614543807951632,2884,532.151,515.214,-1.031142613227124,0.03316476891048329
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,304,1674614543863955632,1674614544523938632,659,466.172,538.978,-6.005730449440537,-1.7555766220686402
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,305,1674614544551943632,1674614545979941632,1427,558.321,533.565,0.9414597411325956,-1.3512102361410387
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,306,1674614546027945632,1674614546455924632,427,461.893,544.757,-6.329362045194496,-2.1901466651722328
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,307,1674614546503929632,1674614546623941632,120,617.457,517.297,5.39818510526783,-0.12320254895295694
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,308,1674614546675985632,1674614549607942632,2931,523.4,491.367,-1.6915153688895432,1.8323676129939868
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,309,1674614549667954632,1674614552423948632,2755,537.404,475.935,-0.6358969577168114,2.9972392304236832
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,310,1674614552443994632,1674614553247934632,803,622.37,485.941,5.771976396733001,2.2389550795474316
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,311,1674614553307969632,1674614554303957632,995,476.463,497.314,-5.230050378425029,1.3825399992746386
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,312,1674614554328287632,1674614556479936632,2151,568.615,496.583,1.7177018939495488,1.4387614928832804
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,313,1674614556636005632,1674614556723942632,87,629.203,493.477,6.28558598979629,1.6708339793209754
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,314,1674614556856010632,1674614557387989632,531,643.518,496.836,7.364114493811961,1.4171098909446431
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,315,1674614557439995632,1674614558223950632,783,476.812,502.856,-5.203062994143817,0.9649083544530959
0b08125e-74ca-42e8-871e-da1ef6916c18,3c7fdc8f-6651-4e56-bb77-25f7ec273dc7,316,1674614558247996632,1674614559940027632,1692,580.33,492.27,2.601167307446206,1.7639462830562855
