section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation x [px],fixation y [px],azimuth [deg],elevation [deg]
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,89,1674613575230598367,1674613575470550367,239,732.805,792.283,14.732702641210699,-20.626294515251338
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,90,1674613575578564367,1674613575906630367,328,529.18,499.365,-1.2553407495152868,1.2289444923126622
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,91,1674613575942782367,1674613576598720367,655,462.423,462.732,-6.2983113861805355,3.986910976574737
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,92,1674613576634562367,1674613600206544367,23571,542.376,487.144,-0.26065769508689207,2.1512572237408283
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,93,1674613600226543367,1674613600566548367,340,534.957,511.771,-0.8196782553274099,0.29291127749406176
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,94,1674613600594618367,1674613601838536367,1243,458.69,467.677,-6.578195110998049,3.613774449976954
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,95,1674613601898668367,1674613606042646367,4143,538.518,506.852,-0.5513169802594247,0.6640519836761354
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,96,1674613606162547367,1674613606706680367,544,542.056,557.086,-0.2848369251211419,-3.1253778479607996
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,97,1674613606802689367,1674613608590691367,1788,561.272,572.959,1.165634082889318,-4.321952171620893
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,98,1674613608730554367,1674613610154529367,1423,550.654,553.646,0.36366059637520753,-2.865920195247915
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,99,1674613610174562367,1674613610558894367,384,509.768,520.135,-2.7182640761584347,-0.3378680348394362
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,100,1674613610666557367,1674613610834567367,168,721.12,836.369,14.041118171291378,-23.944862381165002
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,101,1674613610938585367,1674613616182776367,5244,547.649,521.564,0.13699544786504142,-0.44597091580381715
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,102,1674613616222574367,1674613616802775367,580,467.701,480.086,-5.894174743914838,2.680145412276881
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,103,1674613616850676367,1674613621962580367,5111,556.249,505.715,0.7852524266828158,0.7498347653837892
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,104,1674613622126604367,1674613624942550367,2815,555.067,508.91,0.6961454556776171,0.5087511946734231
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,105,1674613625058563367,1674613625318561367,259,750.651,840.073,16.43146648376284,-24.140575188556955
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,106,1674613625426551367,1674613626522582367,1096,545.99,514.901,0.011955178401288484,0.056709892115434965
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,107,1674613626578780367,1674613634678579367,8099,556.745,507.818,0.822576156146719,0.5911790476088775
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,108,1674613634814764367,1674613635098554367,283,738.201,849.631,15.494838444674315,-24.88924572938257
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,109,1674613635202574367,1674613644258546367,9055,545.748,494.668,-0.006300923352643747,1.5834768484163402
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,110,1674613644290612367,1674613645550682367,1260,549.873,481.997,0.30479174911068235,2.539755008423463
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,111,1674613645570570367,1674613646010539367,439,503.3,462.987,-3.2115805018316372,3.972866723058031
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,112,1674613646150530367,1674613647710576367,1560,532.502,469.438,-1.0061271388539637,3.487531073310979
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,113,1674613647730581367,1674613650070538367,2339,544.487,500.277,-0.10134578688030327,1.1602077169724765
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,114,1674613650098595367,1674613669158606367,19060,555.183,512.409,0.7048680423131775,0.2447293905994241
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,115,1674613669210563367,1674613669762574367,552,466.042,474.482,-6.020937800796162,3.1021403533849163
53772391-dcb4-4f9e-8a32-b7485d889cf6,70eb634e-b0f0-4b5d-953b-bdb18e9bcf8a,116,1674613669914571367,1674613670115133367,200,765.688,830.039,17.566471070124376,-23.349004848553406
